Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1895990,WHS3_41,COUNTRY,SMR,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1897163,WHS3_41,COUNTRY,MLI,AFR,YEAR,Africa,,,1987,,,,,,,50,50.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1898059,WHS3_41,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1898572,WHS3_41,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1899390,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,1984,,,,,,,15,15.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1900148,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,1977,,,,,,,34 719,34719.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1902171,WHS3_41,COUNTRY,CAF,AFR,YEAR,Africa,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1903159,WHS3_41,COUNTRY,BIH,EUR,YEAR,Europe,,,1998,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1904394,WHS3_41,GLOBAL,GLOBAL,,YEAR,,,,2022,,,,,,,10 027,10027.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1906245,WHS3_41,COUNTRY,BRB,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1907259,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1908273,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1998,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1909247,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1909761,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1912327,WHS3_41,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2009,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1914111,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1915243,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1916750,WHS3_41,COUNTRY,BLR,EUR,YEAR,Europe,,,1992,,,,,,,66,66.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1917799,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,1987,,,,,,,1284,1284.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1919064,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2023,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1919295,WHS3_41,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,1982,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1919685,WHS3_41,COUNTRY,GRD,AMR,YEAR,Americas,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1921004,WHS3_41,COUNTRY,CYM,AMR,YEAR,Americas,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1923840,WHS3_41,COUNTRY,GAB,AFR,YEAR,Africa,,,1974,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1924687,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1925128,WHS3_41,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1988,,,,,,,613,613.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1925943,WHS3_41,REGION,AMR,,YEAR,,,,2017,,,,,,,872,872.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1926290,WHS3_41,COUNTRY,MOZ,AFR,YEAR,Africa,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1927361,WHS3_41,COUNTRY,MLI,AFR,YEAR,Africa,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1928741,WHS3_41,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1929640,WHS3_41,COUNTRY,SVK,EUR,YEAR,Europe,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1930412,WHS3_41,COUNTRY,TJK,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1931871,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1932147,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2024,,,,,,,53,53.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1932986,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1933411,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1934070,WHS3_41,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1935810,WHS3_41,COUNTRY,LVA,EUR,YEAR,Europe,,,2009,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1936939,WHS3_41,COUNTRY,STP,AFR,YEAR,Africa,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1941729,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,2018,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1942131,WHS3_41,REGION,EMR,,YEAR,,,,1999,,,,,,,494,494.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1943669,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1943951,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1945892,WHS3_41,COUNTRY,MSR,AMR,YEAR,Americas,,,1982,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1948452,WHS3_41,REGION,EUR,,YEAR,,,,1998,,,,,,,2779,2779.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1948454,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1948603,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1949085,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1949455,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1992,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1950209,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,1975,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1951679,WHS3_41,COUNTRY,LSO,AFR,YEAR,Africa,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1954581,WHS3_41,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1954856,WHS3_41,COUNTRY,ROU,EUR,YEAR,Europe,,,1985,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1955624,WHS3_41,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,1975,,,,,,,43,43.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1955810,WHS3_41,COUNTRY,MDA,EUR,YEAR,Europe,,,1993,,,,,,,35,35.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1957513,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1958725,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,1997,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1958948,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1960102,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,883,883.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1960458,WHS3_41,COUNTRY,AUT,EUR,YEAR,Europe,,,1981,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1964381,WHS3_41,COUNTRY,ALB,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1965424,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1965952,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1968284,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1968410,WHS3_41,REGION,AFR,,YEAR,,,,2005,,,,,,,54,54.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1968785,WHS3_41,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1971054,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1982,,,,,,,2921,2921.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1971685,WHS3_41,COUNTRY,POL,EUR,YEAR,Europe,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1972750,WHS3_41,COUNTRY,MDA,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1974984,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2003,,,,,,,690,690.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1976040,WHS3_41,COUNTRY,AGO,AFR,YEAR,Africa,,,1982,,,,,,,32,32.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1977393,WHS3_41,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,99,99.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1977823,WHS3_41,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1987,,,,,,,313,313.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1978750,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1978963,WHS3_41,REGION,AFR,,YEAR,,,,2015,,,,,,,1654,1654.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1980098,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1980732,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,2000,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1982752,WHS3_41,COUNTRY,POL,EUR,YEAR,Europe,,,1980,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1983156,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,1998,,,,,,,706,706.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1986010,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1988254,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1988474,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1989389,WHS3_41,COUNTRY,HRV,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1990541,WHS3_41,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2003,,,,,,,88,88.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1992591,WHS3_41,COUNTRY,MAC,,YEAR,,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1993165,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1994037,WHS3_41,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1999773,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2000147,WHS3_41,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,13,13.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2002379,WHS3_41,COUNTRY,KAZ,EUR,YEAR,Europe,,,1998,,,,,,,75,75.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2005193,WHS3_41,COUNTRY,KEN,AFR,YEAR,Africa,,,1980,,,,,,,6395,6395.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2005388,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,2016,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2005766,WHS3_41,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2006295,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,333,333.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2006664,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2006938,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2007357,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
2015269,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2005,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2015509,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2016810,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2016861,WHS3_41,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,1979,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
2017791,WHS3_41,COUNTRY,COD,AFR,YEAR,Africa,,,1983,,,,,,,54,54.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
2018454,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2018741,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,1995,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2018970,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2021154,WHS3_41,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1991,,,,,,,53,53.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2021676,WHS3_41,COUNTRY,GMB,AFR,YEAR,Africa,,,1976,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2021949,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2023208,WHS3_41,COUNTRY,MEX,AMR,YEAR,Americas,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
2025548,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2026439,WHS3_41,COUNTRY,CIV,AFR,YEAR,Africa,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2027452,WHS3_41,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2002,,,,,,,13,13.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2031009,WHS3_41,COUNTRY,CMR,AFR,YEAR,Africa,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2032867,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2034304,WHS3_41,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2036323,WHS3_41,COUNTRY,BEN,AFR,YEAR,Africa,,,1987,,,,,,,47,47.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
2041105,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,2007,,,,,,,81,81.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2041367,WHS3_41,COUNTRY,CHL,AMR,YEAR,Americas,,,1978,,,,,,,536,536.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
2042815,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1977,,,,,,,5351,5351.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
2044333,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2044879,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,1986,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
2045140,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,2021,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2045945,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1982,,,,,,,48,48.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
